id,vote_count,vote_average,status,duration,revenue,release,countries_of_production,production,popularity,original_language,keywords,financial_investment,Nb_modalitespoken_languages_name,Nb_modalitecountries_of_production_name,genres_name_Thriller,genres_name_Documentary,genres_name_Comedy,genres_name_Animation,genres_name_Western,genres_name_Romance,genres_name_Mystery,genres_name_Foreign,genres_name_War,genres_name_Crime,genres_name_Horror,genres_name_History,genres_name_Science Fiction,genres_name_Fantasy,genres_name_Music,genres_name_Drama,genres_name_TV Movie,genres_name_Adventure,genres_name_Action,genres_name_Family,Nb_modalitegenres_name,title_y,production_crew_department_Directing,production_crew_department_Production,production_crew_department_Camera,production_crew_department_Sound,production_crew_department_Lighting,production_crew_department_Art,production_crew_department_Writing,production_crew_department_Editing,production_crew_department_Costume & Make-Up,production_crew_department_Crew,production_crew_department_Actors,production_crew_department_Visual Effects,Nb_modaliteproduction_crew_department,production_crew_gender_0,production_crew_gender_1,production_crew_gender_2,actors_gender_0,actors_gender_1,actors_gender_2
13173,57,4.9,Released,96.0,0.0,2007-08-03,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""Ascot Elite Home Entertainment"", ""id"": 14576}]",3.865122,en,"[{""id"": 10183, ""name"": ""independent film""}, {""id"": 163226, ""name"": ""ventriloquist dummy""}, {""id"": 171366, ""name"": ""multiple storylines""}, {""id"": 187643, ""name"": ""sabbath""}, {""id"": 187651, ""name"": ""brain scan""}, {""id"": 187652, ""name"": ""radiation sickness""}, {""id"": 187657, ""name"": ""parachutist""}, {""id"": 187660, ""name"": ""rubik's cube""}]",0.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,The Ten,1,0,0,0,0,0,2,1,0,0,0,0,3,0,0,4,1,6,17
22908,18,7.3,Released,90.0,0.0,1999-08-23,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",[],1.391958,en,"[{""id"": 4951, ""name"": ""rejection""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 14751, ""name"": ""youth""}]",0.0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,A Room for Romeo Brass,1,1,0,0,0,0,2,0,0,0,0,0,3,0,0,4,10,2,9
70670,399,,Released,100.0,15699707.0,2011-08-04,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""NO"", ""name"": ""Norway""}]","[{""name"": ""Nordisk Film"", ""id"": 235}, {""name"": ""Yellow Bird Films"", ""id"": 5746}, {""name"": ""Friland Produksjon"", ""id"": 8246}, {""name"": ""ARD Degeto Film"", ""id"": 10947}]",20.821846,en,"[{""id"": 13095, ""name"": ""death of lover""}, {""id"": 14789, ""name"": ""art thief""}, {""id"": 15478, ""name"": ""art gallery""}, {""id"": 158927, ""name"": ""police investigation""}]",0.0,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Headhunters,2,8,5,7,1,2,3,1,3,3,0,1,11,32,0,4,7,2,8
84204,140,6.0,Released,94.0,0.0,2012-08-10,"[{""iso_3166_1"": ""IE"", ""name"": ""Ireland""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]","[{""name"": ""Irish Film Board"", ""id"": 5267}, {""name"": ""Samson Films"", ""id"": 11571}, {""name"": ""Forward Films"", ""id"": 17748}, {""name"": ""High Treason Productions"", ""id"": 21597}, {""name"": ""Nvizible"", ""id"": 51929}]",9.451228,en,"[{""id"": 1299, ""name"": ""monster""}, {""id"": 14985, ""name"": ""ireland""}, {""id"": 40879, ""name"": ""drunk""}, {""id"": 185650, ""name"": ""beheaded""}]",0.0,1,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,Grabbers,3,9,4,7,1,6,1,3,3,6,0,8,11,42,3,6,8,1,2
25248,24,7.3,Released,95.0,0.0,2004-09-11,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]","[{""name"": ""Alliance Atlantis Communications"", ""id"": 803}, {""name"": ""Amaze Film + Television"", ""id"": 15689}, {""name"": ""Running Miracles Productions"", ""id"": 64570}]",1.688495,en,"[{""id"": 6075, ""name"": ""sport""}, {""id"": 10183, ""name"": ""independent film""}]",0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,Saint Ralph,2,6,1,1,0,3,1,0,1,0,0,0,7,7,2,6,0,1,5
230266,45,5.9,Released,120.0,5000000.0,2014-09-07,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""NO"", ""name"": ""Norway""}]","[{""name"": ""Maipo Film- og TV Produksjon"", ""id"": 2009}]",5.033065,en,"[{""id"": 128, ""name"": ""love triangle""}, {""id"": 9673, ""name"": ""love""}, {""id"": 11018, ""name"": ""irish""}, {""id"": 33493, ""name"": ""valet""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 207928, ""name"": ""19th century""}]",,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Miss Julie,1,5,0,0,0,0,2,1,0,1,0,0,5,7,2,1,1,2,1
16633,102,7.2,Released,103.0,0.0,1980-10-02,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""Rastar Pictures"", ""id"": 2070}]",5.934016,en,"[{""id"": 4379, ""name"": ""time travel""}, {""id"": 10965, ""name"": ""playwright""}, {""id"": 210184, ""name"": ""1910s""}]",5100000.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,4,Somewhere in Time,2,1,2,1,0,2,2,1,1,0,0,0,8,6,1,5,4,3,6
63006,7,5.4,Released,130.0,0.0,2011-04-22,[],[],0.075817,hi,"[{""id"": 7090, ""name"": ""goa""}, {""id"": 33067, ""name"": ""drug bust""}, {""id"": 33088, ""name"": ""rave party""}]",0.0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,4,Dum Maaro Dum,1,1,0,0,0,0,1,0,0,0,0,0,3,2,0,1,1,2,2
91586,1211,6.5,Released,106.0,0.0,2013-09-12,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""Sony Pictures"", ""id"": 34}, {""name"": ""FilmDistrict"", ""id"": 7263}]",48.375848,en,"[{""id"": 3358, ""name"": ""haunted house""}, {""id"": 9712, ""name"": ""possession""}, {""id"": 15001, ""name"": ""demon""}, {""id"": 18035, ""name"": ""family""}, {""id"": 162846, ""name"": ""ghost""}, {""id"": 206571, ""name"": ""bride in black""}]",5000000.0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,Insidious: Chapter 2,1,10,1,1,0,2,4,1,1,0,0,0,8,8,3,10,8,10,13
215,1251,6.3,Released,92.0,152925093.0,2005-10-28,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""Lions Gate Films"", ""id"": 35}, {""name"": ""Got Films"", ""id"": 1053}, {""name"": ""Twisted Pictures"", ""id"": 2061}, {""name"": ""Evolution Entertainment"", ""id"": 23019}, {""name"": ""Saw 2 Productions"", ""id"": 64651}]",42.187986,en,"[{""id"": 483, ""name"": ""riddle""}, {""id"": 10714, ""name"": ""serial killer""}]",4000000.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Saw II,1,12,1,2,0,3,2,1,1,0,0,0,8,4,3,16,4,4,7
333371,2468,6.8,Released,103.0,108286421.0,2016-03-10,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Bad Robot"", ""id"": 11461}, {""name"": ""Spectrum Effects"", ""id"": 78177}]",53.698683,en,"[{""id"": 1930, ""name"": ""kidnapping""}, {""id"": 2321, ""name"": ""bunker""}, {""id"": 2340, ""name"": ""paranoia""}, {""id"": 9866, ""name"": ""basement""}, {""id"": 10833, ""name"": ""survivalist""}, {""id"": 12332, ""name"": ""apocalypse""}, {""id"": 13063, ""name"": ""car accident""}, {""id"": 15381, ""name"": ""captive""}]",15000000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,10 Cloverfield Lane,2,6,6,6,3,9,3,5,6,6,0,7,11,47,3,9,3,2,5
9012,345,,Released,87.0,64282312.0,2002-10-21,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""MTV Films"", ""id"": 746}, {""name"": ""Dickhouse Productions"", ""id"": 6328}, {""name"": ""Lynch Siderow Productions"", ""id"": 90661}]",14.752587,en,"[{""id"": 3444, ""name"": ""disgust""}, {""id"": 4424, ""name"": ""pain""}, {""id"": 5452, ""name"": ""stunts""}, {""id"": 5699, ""name"": ""music video""}, {""id"": 5956, ""name"": ""stuntman""}, {""id"": 6241, ""name"": ""stupidity""}, {""id"": 200234, ""name"": ""shocking""}]",5000000.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Jackass: The Movie,1,5,2,0,0,0,3,3,1,0,0,0,6,5,0,10,4,2,26
345911,1129,,Released,81.0,44107032.0,2016-07-21,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""New Line Productions"", ""id"": 8781}, {""name"": ""Matter Productions"", ""id"": 13554}, {""name"": ""Atomic Monster"", ""id"": 76907}]",48.170508,en,"[{""id"": 236, ""name"": ""suicide""}, {""id"": 3762, ""name"": ""darkness""}, {""id"": 9866, ""name"": ""basement""}, {""id"": 156866, ""name"": ""based on short story""}, {""id"": 161812, ""name"": ""fear of the dark""}, {""id"": 162846, ""name"": ""ghost""}]",4900000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,Lights Out,2,4,1,1,0,3,2,0,4,0,0,0,7,7,1,9,0,10,5
72571,669,,Released,83.0,205703818.0,2011-10-19,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Blumhouse Productions"", ""id"": 3172}, {""name"": ""Room 101"", ""id"": 6302}, {""name"": ""Solana Films"", ""id"": 21223}]",29.15813,en,"[{""id"": 616, ""name"": ""witch""}, {""id"": 1156, ""name"": ""sister sister relationship""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 9675, ""name"": ""prequel""}, {""id"": 10224, ""name"": ""haunting""}, {""id"": 163053, ""name"": ""found footage""}]",5000000.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Paranormal Activity 3,3,6,1,0,0,2,1,1,5,3,0,2,9,12,6,6,3,7,1
242512,983,4.9,Released,89.0,103590271.0,2014-10-24,"[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Dentsu Inc."", ""id"": 1778}, {""name"": ""Platinum Dunes"", ""id"": 2481}, {""name"": ""Media Rights Capital"", ""id"": 2531}, {""name"": ""Blumhouse Productions"", ""id"": 3172}, {""name"": ""Fuji Television Network"", ""id"": 3341}, {""name"": ""Hasbro Studios"", ""id"": 22826}, {""name"": ""5150 Action"", ""id"": 47354}, {""name"": ""White Noise Factory"", ""id"": 88762}]",56.30466,en,"[{""id"": 4959, ""name"": ""death of a friend""}, {""id"": 8181, ""name"": ""swimming pool""}, {""id"": 10111, ""name"": ""ouija""}, {""id"": 10112, ""name"": ""ouija board""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 160887, ""name"": ""based on board game""}, {""id"": 162846, ""name"": ""ghost""}, {""id"": 176561, ""name"": ""spiritualism""}, {""id"": 185408, ""name"": ""supernatural horror""}]",5000000.0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Ouija,2,8,3,10,1,5,2,2,7,7,0,3,11,32,6,12,5,9,5
10072,354,6.5,Released,96.0,44793222.0,1987-02-27,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Smart Egg Pictures"", ""id"": 1531}]",17.304055,en,"[{""id"": 2655, ""name"": ""group therapy""}, {""id"": 3030, ""name"": ""nightmare""}, {""id"": 3363, ""name"": ""hypnosis""}, {""id"": 18029, ""name"": ""trapped""}, {""id"": 33457, ""name"": ""alcoholic""}, {""id"": 41329, ""name"": ""mental illness""}, {""id"": 161207, ""name"": ""catholicism""}, {""id"": 170383, ""name"": ""disfigurement""}, {""id"": 179878, ""name"": ""sleepwalking""}, {""id"": 190007, ""name"": ""mental hospital""}, {""id"": 203360, ""name"": ""psychotherapist""}, {""id"": 225209, ""name"": ""dreams""}]",5000000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,A Nightmare on Elm Street 3: Dream Warriors,1,3,1,1,0,0,4,2,0,1,0,0,7,5,0,8,9,8,11
211954,205,,Released,115.0,99067206.0,2013-07-20,"[{""iso_3166_1"": ""MX"", ""name"": ""Mexico""}]","[{""name"": ""Filmax"", ""id"": 3631}, {""name"": ""Signature Entertainment"", ""id"": 23770}, {""name"": ""Pinema"", ""id"": 47231}, {""name"": ""Pantelion Films"", ""id"": 58399}]",9.59729,es,"[{""id"": 1338, ""name"": ""bachelor""}, {""id"": 155480, ""name"": ""vespa""}]",5500000.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,Instructions Not Included,1,0,0,1,0,0,2,1,0,1,0,0,5,5,0,1,37,5,7
82990,563,5.2,Released,95.0,142817992.0,2012-10-17,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Blumhouse Productions"", ""id"": 3172}, {""name"": ""Room 101"", ""id"": 6302}, {""name"": ""Solana Films"", ""id"": 21223}]",20.326337,en,"[{""id"": 2101, ""name"": ""garage""}, {""id"": 3350, ""name"": ""poltergeist""}, {""id"": 6435, ""name"": ""webcam""}, {""id"": 7942, ""name"": ""imaginary friend""}, {""id"": 14558, ""name"": ""bathtub""}, {""id"": 18056, ""name"": ""tricycle""}, {""id"": 163053, ""name"": ""found footage""}, {""id"": 171081, ""name"": ""laptop computer""}, {""id"": 177185, ""name"": ""videotape""}, {""id"": 177201, ""name"": ""evil child""}, {""id"": 177398, ""name"": ""levitation""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 183896, ""name"": ""neighbor neighbor relationship""}, {""id"": 185927, ""name"": ""adopted child""}]",5000000.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Paranormal Activity 4,5,6,1,0,0,4,1,1,5,2,0,2,9,15,5,7,4,6,4
29912,42,6.4,Released,135.0,36000000.0,1953-09-16,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]",4.028875,en,"[{""id"": 3571, ""name"": ""crucifixion""}, {""id"": 5049, ""name"": ""ancient rome""}]",,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,The Robe,1,1,1,1,0,4,4,1,2,0,0,0,8,4,2,9,7,4,13
11843,137,,Released,113.0,41833347.0,1975-05-21,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]","[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Jewel Productions"", ""id"": 10257}, {""name"": ""Pimlico Films"", ""id"": 10258}, {""name"": ""Incorporated Television Company (ITC)"", ""id"": 15980}]",6.470766,en,"[{""id"": 642, ""name"": ""robbery""}, {""id"": 1384, ""name"": ""diamant""}, {""id"": 2408, ""name"": ""c\u00f4te d'azur""}, {""id"": 5439, ""name"": ""inspector""}, {""id"": 8775, ""name"": ""panther""}]",5000000.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,The Return of the Pink Panther,1,1,1,1,0,0,1,1,0,0,0,0,6,0,0,6,0,1,11
11284,272,5.1,Released,89.0,34872033.0,1991-09-05,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""New Line Cinema"", ""id"": 12}]",16.856231,en,"[{""id"": 1453, ""name"": ""amnesia""}, {""id"": 3030, ""name"": ""nightmare""}, {""id"": 9820, ""name"": ""alternate dimension""}, {""id"": 11268, ""name"": ""psychologist""}, {""id"": 11469, ""name"": ""memory loss""}, {""id"": 14751, ""name"": ""youth""}, {""id"": 15127, ""name"": ""killer""}, {""id"": 170383, ""name"": ""disfigurement""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 224625, ""name"": ""halfway house""}, {""id"": 225209, ""name"": ""dreams""}, {""id"": 225210, ""name"": ""memories""}]",11000000.0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,Freddy's Dead: The Final Nightmare,1,3,1,1,0,0,2,1,0,0,0,0,6,1,2,6,13,8,11
504,485,7.0,Released,110.0,60378584.0,2003-11-16,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""Newmarket Films"", ""id"": 28}]",19.683187,en,"[{""id"": 293, ""name"": ""female nudity""}, {""id"": 549, ""name"": ""prostitute""}, {""id"": 570, ""name"": ""rape""}, {""id"": 739, ""name"": ""sexual abuse""}, {""id"": 1333, ""name"": ""desperation""}, {""id"": 2122, ""name"": ""death penalty""}, {""id"": 2669, ""name"": ""motel""}, {""id"": 3489, ""name"": ""job interview""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10085, ""name"": ""betrayal""}, {""id"": 10714, ""name"": ""serial killer""}, {""id"": 12987, ""name"": ""poverty""}, {""id"": 13059, ""name"": ""prostitution""}, {""id"": 34265, ""name"": ""heartbreak""}, {""id"": 41329, ""name"": ""mental illness""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 233021, ""name"": ""ugly""}]",8000000.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,Monster,2,13,3,3,0,3,1,2,2,1,0,0,9,12,5,13,2,5,3
173,157,6.8,Released,127.0,28200000.0,1954-12-23,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""Walt Disney Productions"", ""id"": 3166}]",9.358197,en,"[{""id"": 269, ""name"": ""diving""}, {""id"": 270, ""name"": ""ocean""}, {""id"": 339, ""name"": ""submarine""}, {""id"": 385, ""name"": ""jules verne""}, {""id"": 1316, ""name"": ""captain""}, {""id"": 2768, ""name"": ""atlantis""}, {""id"": 2769, ""name"": ""deep sea""}, {""id"": 2770, ""name"": ""war ship""}, {""id"": 2772, ""name"": ""diving suit""}, {""id"": 3193, ""name"": ""harpoon""}, {""id"": 3799, ""name"": ""ship""}, {""id"": 6091, ""name"": ""war""}, {""id"": 10503, ""name"": ""scuba diving""}, {""id"": 14785, ""name"": ""underwater""}, {""id"": 155334, ""name"": ""scuba""}, {""id"": 191409, ""name"": ""captain nemo""}, {""id"": 219972, ""name"": ""giant  squid""}]",5000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,3,"20,000 Leagues Under the Sea",1,1,1,4,0,1,2,1,0,0,0,0,7,4,0,7,3,0,17
227348,449,5.2,Released,84.0,86362372.0,2014-01-01,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""Blumhouse Productions"", ""id"": 3172}, {""name"": ""Room 101"", ""id"": 6302}, {""name"": ""Solana Films"", ""id"": 21223}]",19.984477,en,"[{""id"": 6152, ""name"": ""supernatural""}, {""id"": 15001, ""name"": ""demon""}, {""id"": 163053, ""name"": ""found footage""}]",5000000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,Paranormal Activity: The Marked Ones,1,3,1,0,0,2,1,1,0,0,0,0,6,2,1,6,4,2,4
1955,719,7.9,Released,124.0,26010864.0,1980-10-02,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""Brooksfilms"", ""id"": 5612}]",30.271066,en,"[{""id"": 2804, ""name"": ""exploitation""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 11612, ""name"": ""hospital""}, {""id"": 158023, ""name"": ""curiosity""}, {""id"": 163075, ""name"": ""sideshow""}, {""id"": 170383, ""name"": ""disfigurement""}, {""id"": 203624, ""name"": ""physical deformity""}, {""id"": 207673, ""name"": ""freak""}, {""id"": 207928, ""name"": ""19th century""}, {""id"": 208666, ""name"": ""dignity""}]",5000000.0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,The Elephant Man,3,5,2,6,2,4,3,2,5,7,0,1,11,24,3,13,26,10,17
152532,2886,7.9,Released,117.0,55198285.0,2013-09-07,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""Universal Studios"", ""id"": 13}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Voltage Pictures"", ""id"": 10255}, {""name"": ""Truth Entertainment"", ""id"": 19631}]",59.454473,en,"[{""id"": 515, ""name"": ""women""}, {""id"": 740, ""name"": ""aids""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 9766, ""name"": ""hiv""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 208289, ""name"": ""1980s""}]",5000000.0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,Dallas Buyers Club,1,14,1,0,0,2,2,2,2,0,0,0,7,15,1,8,4,4,8
243940,505,5.1,Released,83.0,64110728.0,2015-01-29,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Blumhouse Productions"", ""id"": 3172}, {""name"": ""Chapter One Films"", ""id"": 55265}]",20.304235,en,"[{""id"": 321, ""name"": ""terror""}, {""id"": 1706, ""name"": ""experiment""}, {""id"": 6155, ""name"": ""afterlife""}, {""id"": 9853, ""name"": ""paranormal""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 34079, ""name"": ""death""}, {""id"": 156075, ""name"": ""evil""}, {""id"": 169816, ""name"": ""researcher""}, {""id"": 178646, ""name"": ""possesion""}]",3300000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,The Lazarus Effect,2,6,7,7,1,5,2,3,4,5,0,3,11,31,6,8,1,3,5
77,4028,8.1,Released,113.0,39723096.0,2000-10-11,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Newmarket Capital Group"", ""id"": 506}, {""name"": ""Team Todd"", ""id"": 598}, {""name"": ""I Remember Productions"", ""id"": 34446}]",60.715151,en,"[{""id"": 30, ""name"": ""individual""}, {""id"": 328, ""name"": ""insulin""}, {""id"": 331, ""name"": ""tattoo""}, {""id"": 828, ""name"": ""waitress""}, {""id"": 1453, ""name"": ""amnesia""}, {""id"": 2669, ""name"": ""motel""}, {""id"": 3973, ""name"": ""insurance salesman""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 11469, ""name"": ""memory loss""}, {""id"": 33874, ""name"": ""polaroid""}, {""id"": 187844, ""name"": ""flashback""}, {""id"": 207268, ""name"": ""neo-noir""}]",9000000.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Memento,2,7,1,4,0,2,2,1,1,1,0,0,9,4,7,10,0,5,8
157547,1050,6.3,Released,104.0,44030246.0,2013-09-08,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""Intrepid Pictures"", ""id"": 1224}, {""name"": ""Blumhouse Productions"", ""id"": 3172}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""WWE Studios"", ""id"": 10339}, {""name"": ""MICA Entertainment"", ""id"": 24510}]",35.871248,en,"[{""id"": 3298, ""name"": ""hallucination""}, {""id"": 6152, ""name"": ""supernatural""}, {""id"": 46951, ""name"": ""mirror""}, {""id"": 161198, ""name"": ""skepticism""}, {""id"": 162846, ""name"": ""ghost""}]",5000000.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Oculus,2,5,4,8,3,4,2,2,5,6,0,2,11,30,3,10,0,5,5
2295,398,6.9,Released,97.0,26888376.0,2006-05-25,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""View Askew Productions"", ""id"": 16934}]",18.077963,en,"[{""id"": 10183, ""name"": ""independent film""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",5000000.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Clerks II,1,1,1,1,0,2,1,1,0,0,0,0,7,0,0,8,3,3,15
71,750,7.4,Released,110.0,110000000.0,2000-05-18,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]","[{""name"": ""BBC Films"", ""id"": 288}, {""name"": ""Tiger Aspect Productions"", ""id"": 686}, {""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""Arts Council of England"", ""id"": 718}, {""name"": ""Working Title Films"", ""id"": 10163}, {""name"": ""WT2 Productions"", ""id"": 10462}]",20.428237,en,"[{""id"": 1682, ""name"": ""workers' quarter""}, {""id"": 2684, ""name"": ""dancing class""}, {""id"": 4112, ""name"": ""strike""}, {""id"": 5215, ""name"": ""northern england""}, {""id"": 6278, ""name"": ""scholarship""}, {""id"": 10551, ""name"": ""ballet""}]",5000000.0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,Billy Elliot,2,7,1,2,0,1,1,1,0,2,0,0,8,5,3,9,5,5,7
147773,688,7.1,Released,103.0,23198652.0,2013-06-06,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Odd Lot Entertainment"", ""id"": 3263}, {""name"": ""Sycamore Pictures"", ""id"": 14319}]",32.14444,en,"[{""id"": 367, ""name"": ""shyness""}, {""id"": 966, ""name"": ""beach""}, {""id"": 3797, ""name"": ""bicycle""}, {""id"": 4433, ""name"": ""conversation""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 6669, ""name"": ""step father""}, {""id"": 6876, ""name"": ""vacation""}, {""id"": 8438, ""name"": ""job""}, {""id"": 10226, ""name"": ""neighbor""}, {""id"": 13088, ""name"": ""summer""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 14913, ""name"": ""water park""}, {""id"": 168135, ""name"": ""awkwardness""}]",,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,The Way Way Back,2,8,1,1,0,3,2,1,0,0,0,0,7,4,4,10,2,5,6
16096,21,4.7,Released,94.0,0.0,1991-10-23,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",[],3.673566,en,[],0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,House Party 2,2,5,2,4,0,1,4,2,1,1,0,0,9,5,3,14,0,4,5
